p_l_0_depth,p_l_1_depth,p_l_2_depth,p_r_0_depth,p_r_1_depth,p_r_2_depth,p_l_0[x],p_l_0[y],p_l_0[z],p_l_1[x],p_l_1[y],p_l_1[z],p_l_2[x],p_l_2[y],p_l_2[z],p_r_0[x],p_r_0[y],p_r_0[z],p_r_1[x],p_r_1[y],p_r_1[z],p_r_2[x],p_r_2[y],p_r_2[z],t_r_l(0,0),t_r_l(1,0),t_r_l(2,0),t_r_l(3,0),t_r_l(0,1),t_r_l(1,1),t_r_l(2,1),t_r_l(3,1),t_r_l(0,2),t_r_l(1,2),t_r_l(2,2),t_r_l(3,2),t_r_l(0,3),t_r_l(1,3),t_r_l(2,3),t_r_l(3,3),
1.237564,1.600728,1.430008,1.871785,1.534142,2.020470,0.132805,-0.608516,-1.237564,0.506547,-0.502303,-1.600728,-0.063063,-0.556992,-1.430008,-0.578661,-0.132717,-1.871785,-0.207547,-0.293326,-1.534142,-0.372080,-0.044519,-2.020470,-0.008471,-0.477180,0.878765,0.000000,0.229134,0.854488,0.466206,0.000000,-0.973358,0.205303,0.102100,0.000000,-1.642697,0.704701,-1.578440,1.000000,0.704461,0.708515,-0.041728,0.000000,-0.304874,0.355174,0.883687,0.000000,0.640926,-0.609801,0.466214,0.000000,1.185858,-1.116090,0.965787,1.000000,
1.237660,1.600146,1.430020,1.870213,1.534132,2.019230,0.132815,-0.608564,-1.237660,0.506363,-0.502121,-1.600146,-0.063063,-0.556996,-1.430020,-0.578175,-0.132605,-1.870213,-0.207546,-0.293324,-1.534132,-0.371852,-0.044492,-2.019230,-0.006845,-0.477984,0.878342,0.000000,0.231354,0.853774,0.466418,0.000000,-0.972846,0.206401,0.104740,0.000000,-1.640524,0.705908,-1.573393,1.000000,0.705293,0.707777,-0.040165,0.000000,-0.305842,0.354903,0.883462,0.000000,0.639549,-0.610816,0.466778,0.000000,1.182318,-1.117874,0.966905,1.000000,
1.237713,1.600214,1.430238,1.870374,1.533904,2.018250,0.132821,-0.608589,-1.237713,0.506384,-0.502142,-1.600214,-0.063073,-0.557081,-1.430238,-0.578224,-0.132617,-1.870374,-0.207515,-0.293281,-1.533904,-0.371671,-0.044470,-2.018250,-0.007069,-0.479217,0.877668,0.000000,0.229409,0.853504,0.467870,0.000000,-0.973305,0.204652,0.103903,0.000000,-1.642341,0.703767,-1.573603,1.000000,0.705059,0.707910,-0.041902,0.000000,-0.305569,0.356597,0.882874,0.000000,0.639937,-0.609674,0.467737,0.000000,1.183080,-1.115496,0.967699,1.000000,
1.237622,1.599470,1.429999,1.872801,1.534205,2.020791,0.132811,-0.608545,-1.237622,0.506149,-0.501909,-1.599470,-0.063062,-0.556988,-1.429999,-0.578975,-0.132789,-1.872801,-0.207555,-0.293338,-1.534205,-0.372139,-0.044526,-2.020791,-0.008068,-0.478208,0.878209,0.000000,0.228712,0.854076,0.467168,0.000000,-0.973461,0.204626,0.102481,0.000000,-1.643499,0.703715,-1.578311,1.000000,0.703962,0.708917,-0.043296,0.000000,-0.304294,0.356126,0.883504,0.000000,0.641750,-0.608778,0.466418,0.000000,1.188039,-1.114186,0.965760,1.000000,
1.237634,1.599093,1.429641,1.872245,1.533897,2.023114,0.132812,-0.608551,-1.237634,0.506030,-0.501791,-1.599093,-0.063046,-0.556849,-1.429641,-0.578803,-0.132749,-1.872245,-0.207514,-0.293279,-1.533897,-0.372567,-0.044577,-2.023114,-0.007868,-0.474808,0.880054,0.000000,0.233286,0.854926,0.463336,0.000000,-0.972376,0.208949,0.104039,0.000000,-1.639238,0.709179,-1.578401,1.000000,0.704057,0.709044,-0.039507,0.000000,-0.304405,0.351591,0.885280,0.000000,0.641593,-0.611262,0.463376,0.000000,1.187320,-1.119162,0.962208,1.000000,
1.237634,1.599093,1.429641,1.873764,1.534036,2.022546,0.132812,-0.608551,-1.237634,0.506030,-0.501791,-1.599093,-0.063046,-0.556849,-1.429641,-0.579273,-0.132857,-1.873764,-0.207533,-0.293306,-1.534036,-0.372462,-0.044565,-2.022546,-0.008684,-0.476397,0.879187,0.000000,0.229749,0.854749,0.465424,0.000000,-0.973211,0.206034,0.102029,0.000000,-1.642784,0.705567,-1.581022,1.000000,0.703340,0.709544,-0.043127,0.000000,-0.303572,0.354669,0.884338,0.000000,0.642773,-0.608898,0.464851,0.000000,1.190498,-1.114591,0.963530,1.000000,
1.237576,1.598584,1.429439,1.874154,1.534123,2.025882,0.132806,-0.608522,-1.237576,0.505869,-0.501631,-1.598584,-0.063037,-0.556770,-1.429439,-0.579393,-0.132885,-1.874154,-0.207544,-0.293323,-1.534123,-0.373077,-0.044638,-2.025882,-0.008760,-0.473098,0.880966,0.000000,0.233665,0.855641,0.461821,0.000000,-0.972278,0.209896,0.103051,0.000000,-1.639307,0.710384,-1.582590,1.000000,0.703189,0.709896,-0.039656,0.000000,-0.303398,0.350038,0.886241,0.000000,0.643020,-0.611164,0.461524,0.000000,1.191225,-1.119391,0.959758,1.000000,
1.237364,1.598942,1.429544,1.873707,1.533948,2.024699,0.132783,-0.608418,-1.237364,0.505982,-0.501743,-1.598942,-0.063042,-0.556811,-1.429544,-0.579255,-0.132853,-1.873707,-0.207521,-0.293289,-1.533948,-0.372859,-0.044612,-2.024699,-0.009003,-0.474102,0.880424,0.000000,0.231931,0.855459,0.463031,0.000000,-0.972691,0.208366,0.102257,0.000000,-1.640521,0.708401,-1.582367,1.000000,0.703313,0.709732,-0.040381,0.000000,-0.303542,0.351191,0.885735,0.000000,0.642816,-0.610692,0.462431,0.000000,1.190520,-1.118286,0.960742,1.000000,
1.237489,1.598766,1.429666,1.872831,1.533821,2.025378,0.132797,-0.608479,-1.237489,0.505926,-0.501688,-1.598766,-0.063048,-0.556858,-1.429666,-0.578984,-0.132791,-1.872831,-0.207504,-0.293265,-1.533821,-0.372984,-0.044627,-2.025378,-0.008334,-0.472960,0.881045,0.000000,0.234638,0.855552,0.461494,0.000000,-0.972047,0.210573,0.103844,0.000000,-1.638003,0.711183,-1.580516,1.000000,0.703697,0.709489,-0.037901,0.000000,-0.303986,0.348861,0.886503,0.000000,0.642187,-0.612308,0.461167,0.000000,1.188769,-1.121441,0.959464,1.000000,
1.237230,1.599026,1.429670,1.873092,1.533802,2.024428,0.132769,-0.608352,-1.237230,0.506009,-0.501770,-1.599026,-0.063048,-0.556860,-1.429670,-0.579065,-0.132810,-1.873092,-0.207501,-0.293261,-1.533802,-0.372809,-0.044606,-2.024428,-0.008891,-0.474178,0.880384,0.000000,0.232042,0.855408,0.463070,0.000000,-0.972665,0.208403,0.102424,0.000000,-1.640132,0.708378,-1.581548,1.000000,0.703546,0.709545,-0.039614,0.000000,-0.303811,0.350699,0.885838,0.000000,0.642435,-0.611192,0.462300,0.000000,1.189389,-1.119170,0.960639,1.000000,
1.237251,1.598655,1.429991,1.874040,1.533434,2.022186,0.132771,-0.608362,-1.237251,0.505891,-0.501653,-1.598655,-0.063062,-0.556985,-1.429991,-0.579358,-0.132877,-1.874040,-0.207451,-0.293191,-1.533434,-0.372396,-0.044557,-2.022186,-0.009327,-0.477592,0.878532,0.000000,0.227011,0.854619,0.467003,0.000000,-0.973848,0.203792,0.100448,0.000000,-1.644908,0.702594,-1.582298,1.000000,0.702803,0.709986,-0.044586,0.000000,-0.302950,0.355414,0.884252,0.000000,0.643653,-0.607948,0.464876,0.000000,1.192151,-1.112556,0.962862,1.000000,
1.237149,1.599048,1.429692,1.874223,1.533995,2.023216,0.132760,-0.608312,-1.237149,0.506015,-0.501776,-1.599048,-0.063049,-0.556869,-1.429692,-0.579414,-0.132890,-1.874223,-0.207527,-0.293298,-1.533995,-0.372586,-0.044580,-2.023216,-0.009453,-0.476384,0.879186,0.000000,0.228238,0.854989,0.465727,0.000000,-0.973559,0.205066,0.100647,0.000000,-1.643758,0.704153,-1.583121,1.000000,0.703069,0.709806,-0.043225,0.000000,-0.303259,0.354251,0.884613,0.000000,0.643216,-0.608836,0.464318,0.000000,1.191599,-1.114546,0.962747,1.000000,
1.237029,1.599308,1.429207,1.874616,1.533962,2.023273,0.132747,-0.608253,-1.237029,0.506098,-0.501858,-1.599308,-0.063027,-0.556680,-1.429207,-0.579536,-0.132918,-1.874616,-0.207523,-0.293292,-1.533962,-0.372596,-0.044581,-2.023273,-0.010087,-0.475746,0.879525,0.000000,0.227765,0.855356,0.465285,0.000000,-0.973664,0.205018,0.099731,0.000000,-1.644108,0.704123,-1.584990,1.000000,0.702840,0.709989,-0.043956,0.000000,-0.302993,0.354704,0.884523,0.000000,0.643592,-0.608360,0.464422,0.000000,1.192536,-1.113630,0.962707,1.000000,
1.237170,1.599300,1.429145,1.873756,1.533744,2.024392,0.132763,-0.608323,-1.237170,0.506095,-0.501855,-1.599300,-0.063025,-0.556656,-1.429145,-0.579270,-0.132857,-1.873756,-0.207493,-0.293250,-1.533744,-0.372802,-0.044606,-2.024392,-0.009676,-0.473658,0.880656,0.000000,0.231133,0.855788,0.462823,0.000000,-0.972874,0.208027,0.101198,0.000000,-1.640993,0.707988,-1.583930,1.000000,0.703155,0.709852,-0.041017,0.000000,-0.303358,0.351669,0.885608,0.000000,0.643076,-0.610277,0.462618,0.000000,1.190981,-1.117393,0.960731,1.000000,
1.237489,1.599276,1.429216,1.874334,1.533708,2.024292,0.132797,-0.608479,-1.237489,0.506088,-0.501848,-1.599276,-0.063028,-0.556683,-1.429216,-0.579449,-0.132898,-1.874334,-0.207488,-0.293243,-1.533708,-0.372784,-0.044603,-2.024292,-0.009762,-0.473922,0.880513,0.000000,0.230667,0.855739,0.463145,0.000000,-0.972984,0.207627,0.100964,0.000000,-1.641853,0.707673,-1.584507,1.000000,0.702825,0.710104,-0.042313,0.000000,-0.302975,0.352626,0.885359,0.000000,0.643618,-0.609432,0.462978,0.000000,1.192340,-1.115748,0.960919,1.000000,
1.237489,1.599276,1.429216,1.874307,1.533219,2.019984,0.132797,-0.608479,-1.237489,0.506088,-0.501848,-1.599276,-0.063028,-0.556683,-1.429216,-0.579440,-0.132896,-1.874307,-0.207422,-0.293150,-1.533219,-0.371990,-0.044508,-2.019984,-0.009862,-0.478305,0.878139,0.000000,0.225062,0.854587,0.468004,0.000000,-0.974295,0.202251,0.099220,0.000000,-1.646864,0.700904,-1.583366,1.000000,0.702522,0.710037,-0.048062,0.000000,-0.302625,0.359181,0.882841,0.000000,0.644113,-0.605670,0.467207,0.000000,1.193116,-1.107854,0.965166,1.000000,
1.237364,1.598963,1.429215,1.873337,1.532916,2.018995,0.132783,-0.608418,-1.237364,0.505989,-0.501750,-1.598963,-0.063028,-0.556683,-1.429215,-0.579140,-0.132827,-1.873337,-0.207381,-0.293092,-1.532916,-0.371808,-0.044487,-2.018995,-0.009309,-0.478927,0.877805,0.000000,0.225383,0.854250,0.468465,0.000000,-0.974226,0.202204,0.099990,0.000000,-1.646249,0.700707,-1.581148,1.000000,0.702840,0.709752,-0.047619,0.000000,-0.302994,0.359264,0.882680,0.000000,0.643592,-0.605955,0.467556,0.000000,1.191462,-1.108192,0.965554,1.000000,
1.237633,1.598335,1.429556,1.873970,1.533030,2.019912,0.132812,-0.608550,-1.237633,0.505790,-0.501553,-1.598335,-0.063043,-0.556815,-1.429556,-0.579336,-0.132872,-1.873970,-0.207396,-0.293114,-1.533030,-0.371977,-0.044507,-2.019912,-0.008917,-0.479033,0.877752,0.000000,0.226054,0.854097,0.468420,0.000000,-0.974074,0.202596,0.100671,0.000000,-1.646133,0.701251,-1.580895,1.000000,0.702578,0.710011,-0.047626,0.000000,-0.302690,0.358751,0.882993,0.000000,0.644021,-0.605956,0.466964,0.000000,1.192685,-1.108340,0.964809,1.000000,
1.237667,1.598434,1.429638,1.873711,1.533413,2.018642,0.132816,-0.608567,-1.237667,0.505821,-0.501584,-1.598434,-0.063046,-0.556847,-1.429638,-0.579256,-0.132853,-1.873711,-0.207448,-0.293187,-1.533413,-0.371743,-0.044479,-2.018642,-0.008364,-0.480623,0.876887,0.000000,0.225162,0.853493,0.469948,0.000000,-0.974285,0.201373,0.101080,0.000000,-1.646959,0.699620,-1.579077,1.000000,0.702964,0.709574,-0.048436,0.000000,-0.303137,0.360526,0.882116,0.000000,0.643389,-0.605413,0.468535,0.000000,1.191449,-1.107247,0.967034,1.000000,
1.237676,1.597914,1.429986,1.873965,1.533499,2.011623,0.132817,-0.608571,-1.237676,0.505657,-0.501420,-1.597914,-0.063062,-0.556983,-1.429986,-0.579335,-0.132871,-1.873965,-0.207460,-0.293203,-1.533499,-0.370451,-0.044324,-2.011623,-0.007392,-0.489573,0.871931,0.000000,0.215754,0.850637,0.479445,0.000000,-0.976420,0.191666,0.099339,0.000000,-1.655543,0.687046,-1.575046,1.000000,0.702885,0.708941,-0.057930,0.000000,-0.303045,0.372145,0.877310,0.000000,0.643519,-0.599092,0.476416,0.000000,1.191872,-1.094316,0.975795,1.000000,
1.237334,1.598761,1.429622,1.874262,1.533583,2.016819,0.132780,-0.608403,-1.237334,0.505925,-0.501686,-1.598761,-0.063046,-0.556841,-1.429622,-0.579427,-0.132892,-1.874262,-0.207471,-0.293219,-1.533583,-0.371408,-0.044439,-2.016819,-0.008965,-0.483150,0.875492,0.000000,0.220779,0.852964,0.472979,0.000000,-0.975283,0.197530,0.099023,0.000000,-1.650664,0.694616,-1.580224,1.000000,0.702782,0.709522,-0.051738,0.000000,-0.302926,0.364265,0.880651,0.000000,0.643688,-0.603233,0.470931,0.000000,1.192393,-1.102893,0.969702,1.000000,
1.237180,1.599023,1.430225,1.873537,1.533414,2.021429,0.132764,-0.608327,-1.237180,0.506008,-0.501768,-1.599023,-0.063072,-0.557076,-1.430225,-0.579202,-0.132841,-1.873537,-0.207448,-0.293187,-1.533414,-0.372257,-0.044540,-2.021429,-0.009298,-0.478285,0.878155,0.000000,0.226194,0.854425,0.467755,0.000000,-0.974038,0.202983,0.100241,0.000000,-1.645428,0.701554,-1.581560,1.000000,0.703057,0.709736,-0.044558,0.000000,-0.303244,0.355887,0.883961,0.000000,0.643237,-0.607963,0.465432,0.000000,1.191057,-1.112484,0.963623,1.000000,
1.237703,1.600521,1.430714,1.873839,1.533448,2.017864,0.132820,-0.608585,-1.237703,0.506482,-0.502238,-1.600521,-0.063094,-0.557267,-1.430714,-0.579296,-0.132863,-1.873839,-0.207453,-0.293193,-1.533448,-0.371600,-0.044462,-2.017864,-0.009833,-0.481754,0.876251,0.000000,0.220791,0.853619,0.471789,0.000000,-0.975272,0.198108,0.097974,0.000000,-1.650716,0.695822,-1.581837,1.000000,0.702918,0.709535,-0.049660,0.000000,-0.303084,0.361956,0.881549,0.000000,0.643464,-0.604606,0.469474,0.000000,1.191678,-1.105613,0.968076,1.000000,
1.237447,1.600962,1.431003,1.873584,1.533640,2.015421,0.132792,-0.608459,-1.237447,0.506621,-0.502377,-1.600962,-0.063106,-0.557379,-1.431003,-0.579217,-0.132844,-1.873584,-0.207479,-0.293230,-1.533640,-0.371150,-0.044408,-2.015421,-0.009847,-0.484841,0.874547,0.000000,0.216875,0.852736,0.475191,0.000000,-0.976150,0.194346,0.096753,0.000000,-1.653884,0.690886,-1.580857,1.000000,0.703179,0.709099,-0.052138,0.000000,-0.303385,0.365553,0.879959,0.000000,0.643037,-0.602951,0.472180,0.000000,1.190775,-1.102195,0.971367,1.000000,
1.237809,1.601115,1.431370,1.873976,1.533604,2.014589,0.132831,-0.608637,-1.237809,0.506670,-0.502425,-1.601115,-0.063123,-0.557522,-1.431370,-0.579338,-0.132872,-1.873976,-0.207474,-0.293223,-1.533604,-0.370997,-0.044390,-2.014589,-0.009808,-0.486108,0.873844,0.000000,0.215342,0.852355,0.476570,0.000000,-0.976489,0.192850,0.096320,0.000000,-1.655677,0.689183,-1.580766,1.000000,0.702947,0.709188,-0.054023,0.000000,-0.303117,0.367429,0.879270,0.000000,0.643417,-0.601705,0.473250,0.000000,1.191717,-1.099700,0.972392,1.000000,
1.237741,1.599692,1.431158,1.872860,1.533584,2.013674,0.132824,-0.608603,-1.237741,0.506219,-0.501979,-1.599692,-0.063113,-0.557439,-1.431158,-0.578993,-0.132793,-1.872860,-0.207471,-0.293219,-1.533584,-0.370829,-0.044369,-2.013674,-0.008034,-0.487153,0.873280,0.000000,0.217579,0.851533,0.477023,0.000000,-0.976010,0.193839,0.099153,0.000000,-1.653554,0.690081,-1.575809,1.000000,0.703527,0.708691,-0.052983,0.000000,-0.303789,0.367298,0.879093,0.000000,0.642465,-0.602370,0.473697,0.000000,1.189244,-1.100852,0.973228,1.000000,
1.237768,1.598941,1.430800,1.872098,1.533791,2.016244,0.132827,-0.608617,-1.237768,0.505982,-0.501743,-1.598941,-0.063098,-0.557300,-1.430800,-0.578757,-0.132739,-1.872098,-0.207499,-0.293259,-1.533791,-0.371302,-0.044426,-2.016244,-0.007025,-0.483940,0.875073,0.000000,0.223667,0.852163,0.473065,0.000000,-0.974640,0.199048,0.102255,0.000000,-1.648075,0.696557,-1.573847,1.000000,0.704067,0.708510,-0.047992,0.000000,-0.304416,0.362182,0.880997,0.000000,0.641577,-0.605671,0.470682,0.000000,1.187170,-1.107544,0.970330,1.000000,
1.237669,1.599640,1.430815,1.872705,1.533453,2.013886,0.132816,-0.608568,-1.237669,0.506203,-0.501962,-1.599640,-0.063098,-0.557306,-1.430815,-0.578945,-0.132782,-1.872705,-0.207454,-0.293194,-1.533453,-0.370867,-0.044374,-2.013886,-0.008130,-0.486325,0.873740,0.000000,0.218436,0.851803,0.476148,0.000000,-0.975817,0.194727,0.099306,0.000000,-1.652671,0.691198,-1.576076,1.000000,0.703524,0.708730,-0.052497,0.000000,-0.303786,0.366690,0.879348,0.000000,0.642470,-0.602695,0.473278,0.000000,1.189120,-1.101464,0.972678,1.000000,
1.237430,1.597612,1.431171,1.872718,1.532902,2.019293,0.132791,-0.608450,-1.237430,0.505561,-0.501326,-1.597612,-0.063114,-0.557445,-1.431171,-0.578949,-0.132783,-1.872718,-0.207379,-0.293089,-1.532902,-0.371863,-0.044493,-2.019293,-0.007653,-0.481870,0.876209,0.000000,0.225025,0.852931,0.471034,0.000000,-0.974323,0.200774,0.101905,0.000000,-1.646673,0.698614,-1.576369,1.000000,0.703160,0.709541,-0.046021,0.000000,-0.303363,0.357913,0.883102,0.000000,0.643069,-0.607000,0.466919,0.000000,1.190099,-1.110227,0.965025,1.000000,
1.237257,1.596961,1.431534,1.874647,1.532343,2.023079,0.132772,-0.608365,-1.237257,0.505355,-0.501122,-1.596961,-0.063130,-0.557586,-1.431534,-0.579546,-0.132920,-1.874647,-0.207304,-0.292982,-1.532343,-0.372561,-0.044577,-2.023079,-0.009245,-0.479432,0.877531,0.000000,0.224930,0.854081,0.468990,0.000000,-0.974331,0.201718,0.099943,0.000000,-1.646977,0.699906,-1.582187,1.000000,0.701774,0.710946,-0.045491,0.000000,-0.301759,0.354496,0.885028,0.000000,0.645333,-0.607362,0.463311,0.000000,1.195372,-1.111243,0.959818,1.000000,
1.237212,1.597628,1.430511,1.875944,1.532782,2.014257,0.132767,-0.608343,-1.237212,0.505566,-0.501331,-1.597628,-0.063085,-0.557187,-1.430511,-0.579947,-0.133012,-1.875944,-0.207363,-0.293066,-1.532782,-0.370936,-0.044382,-2.014257,-0.009563,-0.488476,0.872525,0.000000,0.212741,0.851595,0.479090,0.000000,-0.977062,0.190203,0.095775,0.000000,-1.658091,0.685225,-1.581841,1.000000,0.701371,0.710350,-0.058999,0.000000,-0.301295,0.370462,0.878624,0.000000,0.645987,-0.598465,0.473856,0.000000,1.197518,-1.093247,0.971579,1.000000,
1.237093,1.597257,1.429838,1.875022,1.533595,2.013436,0.132754,-0.608285,-1.237093,0.505449,-0.501214,-1.597257,-0.063055,-0.556925,-1.429838,-0.579662,-0.132946,-1.875022,-0.207473,-0.293222,-1.533595,-0.370785,-0.044364,-2.013436,-0.008130,-0.488887,0.872309,0.000000,0.215133,0.851055,0.478981,0.000000,-0.976551,0.191556,0.098257,0.000000,-1.655805,0.686613,-1.577915,1.000000,0.702386,0.709460,-0.057619,0.000000,-0.302468,0.370766,0.878092,0.000000,0.644335,-0.599332,0.475010,0.000000,1.194076,-1.095021,0.973994,1.000000,
1.237189,1.596569,1.429702,1.872851,1.533105,2.016401,0.132765,-0.608332,-1.237189,0.505231,-0.500998,-1.596569,-0.063049,-0.556872,-1.429702,-0.578990,-0.132792,-1.872851,-0.207407,-0.293128,-1.533105,-0.371331,-0.044430,-2.016401,-0.006878,-0.484100,0.874986,0.000000,0.223775,0.852071,0.473181,0.000000,-0.974617,0.199055,0.102469,0.000000,-1.647732,0.696089,-1.574393,1.000000,0.703221,0.709224,-0.049817,0.000000,-0.303434,0.362755,0.881100,0.000000,0.642968,-0.604492,0.470300,0.000000,1.190048,-1.105117,0.968961,1.000000,
1.236981,1.596477,1.430218,1.874773,1.533014,2.016313,0.132742,-0.608229,-1.236981,0.505202,-0.500970,-1.596477,-0.063072,-0.557074,-1.430218,-0.579584,-0.132929,-1.874773,-0.207394,-0.293111,-1.533014,-0.371315,-0.044428,-2.016313,-0.008182,-0.486189,0.873815,0.000000,0.218488,0.851862,0.476020,0.000000,-0.975805,0.194813,0.099257,0.000000,-1.652660,0.690716,-1.578457,1.000000,0.702142,0.709999,-0.053833,0.000000,-0.302186,0.365591,0.880356,0.000000,0.644733,-0.601868,0.471248,0.000000,1.194509,-1.100064,0.969308,1.000000,
1.237153,1.597339,1.430643,1.874460,1.533214,2.017853,0.132761,-0.608314,-1.237153,0.505475,-0.501240,-1.597339,-0.063091,-0.557239,-1.430643,-0.579488,-0.132907,-1.874460,-0.207421,-0.293149,-1.533214,-0.371598,-0.044462,-2.017853,-0.008431,-0.484349,0.874834,0.000000,0.220334,0.852463,0.474087,0.000000,-0.975388,0.196753,0.099531,0.000000,-1.651040,0.693375,-1.579074,1.000000,0.702437,0.709910,-0.051085,0.000000,-0.302527,0.362769,0.881406,0.000000,0.644251,-0.603678,0.469590,0.000000,1.193468,-1.103771,0.967768,1.000000,
1.236829,1.598607,1.430564,1.873815,1.533427,2.014943,0.132726,-0.608155,-1.236829,0.505876,-0.501638,-1.598607,-0.063087,-0.557208,-1.430564,-0.579288,-0.132861,-1.873815,-0.207450,-0.293189,-1.533427,-0.371062,-0.044397,-2.014943,-0.008888,-0.486740,0.873502,0.000000,0.216380,0.851904,0.476906,0.000000,-0.976269,0.193247,0.097749,0.000000,-1.653994,0.688845,-1.578820,1.000000,0.702918,0.709266,-0.053375,0.000000,-0.303083,0.366567,0.879641,0.000000,0.643465,-0.602138,0.472633,0.000000,1.191658,-1.100524,0.971577,1.000000,
1.237126,1.598425,1.430858,1.874205,1.533575,2.021464,0.132758,-0.608301,-1.237126,0.505818,-0.501581,-1.598425,-0.063100,-0.557323,-1.430858,-0.579409,-0.132888,-1.874205,-0.207470,-0.293218,-1.533575,-0.372263,-0.044541,-2.021464,-0.009103,-0.480088,0.877173,0.000000,0.224349,0.853866,0.469660,0.000000,-0.974466,0.201068,0.099935,0.000000,-1.647266,0.699001,-1.581329,1.000000,0.702807,0.709910,-0.045715,0.000000,-0.302955,0.356829,0.883681,0.000000,0.643646,-0.607207,0.465853,0.000000,1.192278,-1.111084,0.964047,1.000000,
1.237156,1.596776,1.430855,1.875251,1.533376,2.024168,0.132761,-0.608315,-1.237156,0.505297,-0.501063,-1.596776,-0.063100,-0.557321,-1.430855,-0.579732,-0.132963,-1.875251,-0.207443,-0.293180,-1.533376,-0.372761,-0.044601,-2.024168,-0.008826,-0.478596,0.877991,0.000000,0.226808,0.854183,0.467899,0.000000,-0.973900,0.203265,0.101010,0.000000,-1.645455,0.701659,-1.582218,1.000000,0.702124,0.710661,-0.044533,0.000000,-0.302164,0.353997,0.885089,0.000000,0.644763,-0.607986,0.463286,0.000000,1.194960,-1.112864,0.960644,1.000000,
1.237091,1.597198,1.430732,1.874106,1.533417,2.023400,0.132754,-0.608283,-1.237091,0.505430,-0.501196,-1.597198,-0.063095,-0.557274,-1.430732,-0.579378,-0.132881,-1.874106,-0.207449,-0.293188,-1.533417,-0.372620,-0.044584,-2.023400,-0.008414,-0.478428,0.878087,0.000000,0.227815,0.854108,0.467546,0.000000,-0.973668,0.203976,0.101807,0.000000,-1.644200,0.702508,-1.580330,1.000000,0.702757,0.710117,-0.043202,0.000000,-0.302897,0.353600,0.884998,0.000000,0.643728,-0.608852,0.463587,0.000000,1.192327,-1.114441,0.961380,1.000000,
1.237042,1.596936,1.430656,1.874380,1.533244,2.024482,0.132749,-0.608259,-1.237042,0.505347,-0.501114,-1.596936,-0.063091,-0.557244,-1.430656,-0.579463,-0.132901,-1.874380,-0.207425,-0.293155,-1.533244,-0.372819,-0.044608,-2.024482,-0.008664,-0.477365,0.878662,0.000000,0.228651,0.854470,0.466476,0.000000,-0.973470,0.204949,0.101747,0.000000,-1.643456,0.703738,-1.581418,1.000000,0.702499,0.710413,-0.042522,0.000000,-0.302599,0.352238,0.885642,0.000000,0.644150,-0.609296,0.462417,0.000000,1.193238,-1.115382,0.959808,1.000000,
1.236943,1.597910,1.430518,1.874071,1.533911,2.014373,0.132738,-0.608211,-1.236943,0.505655,-0.501419,-1.597910,-0.063085,-0.557190,-1.430518,-0.579367,-0.132879,-1.874071,-0.207516,-0.293282,-1.533911,-0.370957,-0.044385,-2.014373,-0.007935,-0.488201,0.872695,0.000000,0.216429,0.851198,0.478143,0.000000,-0.976266,0.192670,0.098906,0.000000,-1.654265,0.687954,-1.576757,1.000000,0.703096,0.709022,-0.054262,0.000000,-0.303290,0.368023,0.878962,0.000000,0.643173,-0.601538,0.473794,0.000000,1.191402,-1.099437,0.973282,1.000000,
1.236867,1.598031,1.430368,1.874071,1.533911,2.014373,0.132730,-0.608174,-1.236867,0.505694,-0.501457,-1.598031,-0.063078,-0.557132,-1.430368,-0.579367,-0.132879,-1.874071,-0.207516,-0.293282,-1.533911,-0.370957,-0.044385,-2.014373,-0.008113,-0.487971,0.872822,0.000000,0.216366,0.851317,0.477959,0.000000,-0.976279,0.192727,0.098673,0.000000,-1.654229,0.688016,-1.577193,1.000000,0.703096,0.709022,-0.054262,0.000000,-0.303290,0.368023,0.878962,0.000000,0.643173,-0.601538,0.473794,0.000000,1.191402,-1.099437,0.973282,1.000000,
1.236970,1.598106,1.430677,1.873203,1.533540,2.013641,0.132741,-0.608224,-1.236970,0.505718,-0.501481,-1.598106,-0.063092,-0.557252,-1.430677,-0.579099,-0.132817,-1.873203,-0.207465,-0.293211,-1.533540,-0.370822,-0.044369,-2.013641,-0.007772,-0.488317,0.872632,0.000000,0.216615,0.851115,0.478206,0.000000,-0.976226,0.192742,0.099162,0.000000,-1.653880,0.688087,-1.575519,1.000000,0.703316,0.708842,-0.053747,0.000000,-0.303545,0.367825,0.878957,0.000000,0.642812,-0.601870,0.473863,0.000000,1.190090,-1.099881,0.973257,1.000000,
1.236895,1.598259,1.430551,1.873132,1.533840,2.016153,0.132733,-0.608187,-1.236895,0.505766,-0.501529,-1.598259,-0.063087,-0.557203,-1.430551,-0.579077,-0.132812,-1.873132,-0.207506,-0.293269,-1.533840,-0.371285,-0.044424,-2.016153,-0.007886,-0.485464,0.874221,0.000000,0.220017,0.851982,0.475099,0.000000,-0.975464,0.196090,0.100092,0.000000,-1.650765,0.692332,-1.576417,1.000000,0.703549,0.708876,-0.050141,0.000000,-0.303815,0.363814,0.880532,0.000000,0.642429,-0.604264,0.471328,0.000000,1.189413,-1.104853,0.970769,1.000000,
